ticker,tipo_activo,dollar_volume_promedio
FLDB,etf,355141.9554786682
WLTG,etf,355125.2374547914
AIHY,etf,354466.74190376746
CATF,etf,354458.5180561154
CSIO,etf,353449.3734136224
BGDV,etf,352772.8838676214
BRLN,etf,352749.26819462737
GDOG,etf,352434.87367123365
IYLD,etf,352302.523128066
IQSU,etf,352065.19642047735
WEEL,etf,349952.9703465395
MMTM,etf,349938.02344648965
LQID,etf,349773.7429672434
YALL,etf,349558.6679751374
SHAG,etf,349430.0655952572
MMSD,etf,348558.27573489404
FPFD,etf,348419.7626540661
RUSC,etf,346788.0401492119
MIVL,etf,345365.42460247874
MNRS,etf,344791.1798730008
MPIA,etf,344033.56196302525
PSCC,etf,343800.1452058852
OVS,etf,343766.4517991245
BKEM,etf,343119.58622837067
HVAC,etf,342353.06237787055
AIOO,etf,342231.5340603082
AQWA,etf,342117.06609785097
CSSD,etf,341918.0460333824
BNDC,etf,341799.0764321024
RTRE,etf,340916.1477961281
SPCT,etf,340842.51699823095
OWNS,etf,340461.09387487173
PCS,etf,340052.0043660245
TCV,etf,339937.95871367934
INQQ,etf,339702.57077449973
IHY,etf,339400.20380861446
SMAY,etf,339288.40484282025
MSTB,etf,339233.7725969655
FTXG,etf,339162.16357646615
TPFI,etf,338794.4365796589
SPDV,etf,338491.7465886552
MNZL,etf,337662.9705597634
AEMV,etf,337448.12146663666
GINC,etf,337285.1735297755
BHDG,etf,336799.63792768016
FLAX,etf,336340.4013395679
THLV,etf,336173.7859217326
SOVF,etf,335413.77883260563
RHRX,etf,335121.55271012656
DSTX,etf,334942.2870089412
TENJ,etf,334652.6450618773
CNQQ,etf,334552.0645126583
AESL,etf,334017.69269879657
GLOW,etf,333819.90870610316
AESG,etf,333638.3977794647
XIJN,etf,333488.8414286532
ACVF,etf,332884.80625617504
WSMD,etf,332388.1689692603
HISF,etf,332362.7575256584
STXT,etf,331929.56505703
FEAC,etf,331355.71497992583
ADDS,etf,330916.47729586175
RSBY,etf,330383.5018095076
GENT,etf,329800.92180559784
HLTH,etf,329584.8833502567
JHHY,etf,328250.02059120353
EOCT,etf,327592.40734422207
EMCB,etf,327590.3076051727
IBII,etf,327469.8983002448
POWA,etf,327345.9254106625
ZOCT,etf,327206.7522652796
TOAK,etf,326853.3636146368
CEFA,etf,326719.8690454662
IBIK,etf,326677.5473380274
CAFG,etf,326342.425581348
IQDY,etf,325578.8363677919
QALT,etf,325245.2114313841
XLKI,etf,324992.0457115469
VBCJ,etf,324586.7147415025
STRN,etf,324365.38160829764
KEMQ,etf,323332.6569445706
YSPY,etf,322545.8605561737
RDFI,etf,322242.18232119083
AAPR,etf,322114.4404429798
FLMB,etf,322104.26085260673
APRT,etf,321537.85801649466
NZAC,etf,319948.6370857594
SWP,etf,319115.59981391963
UNHW,etf,318540.2433095533
UFIV,etf,318157.2491971097
VNAM,etf,318037.5598694853
NTRL,etf,318024.0912795067
IBGA,etf,317677.3108482361
PCL,etf,316508.24170029163
PSTP,etf,315615.5960317213
LGRO,etf,315539.21543955803
XSHP,etf,314713.24843247153
CGV,etf,314589.2206372254
FMED,etf,314147.23855874705
ACTS,etf,310953.0184422369
AAUB,etf,310207.2609202067
GLIX,etf,310158.0632327915
EVX,etf,310108.5719066295
QMFE,etf,310033.6101950705
CBSE,etf,309454.7041945346
QVOY,etf,309267.2404349275
DUNK,etf,309094.16788327694
STXV,etf,309091.64382857684
MDPL,etf,308540.14685697336
ALTL,etf,308326.4461354692
DDNQ,etf,307933.8317401354
DIVP,etf,307799.6778257651
GMOD,etf,307427.15441964025
SEA,etf,307172.89068976115
BLUI,etf,307099.3186509609
QCOC,etf,306574.78376466915
WISE,etf,306403.711168766
UEVM,etf,306395.3699008143
GISC,etf,305827.4862834386
XNOV,etf,305457.5486412344
ZVOL,etf,303834.7021232428
AAUS,etf,303089.2839372158
DBEZ,etf,302748.8549093793
XPND,etf,302705.75806489104
DDIV,etf,302684.08810794353
GINX,etf,302616.12863023154
STHH,etf,302324.7899541633
IBIM,etf,301365.96795231954
TFPN,etf,301088.2212283556
CARK,etf,301007.01535578293
XRPR,etf,300760.90753138345
TRBF,etf,300672.8441029787
IBIL,etf,300031.12158073013
AOTG,etf,300000.4772722721
MYCF,etf,299628.15754866786
JANP,etf,297888.3234933661
RSMC,etf,297429.92011137307
NVIT,etf,297163.6891960617
VSMV,etf,296674.03289079666
VPC,etf,296099.6889988212
CBTO,etf,294665.63809365034
SFEB,etf,294473.2394307852
MAYU,etf,294419.8428285584
BCGS,etf,294381.59756773664
KDEC,etf,293864.68034285906
QQQS,etf,293611.57481348515
ICPI,etf,293381.87823237927
ZDEK,etf,293118.613240619
RGEF,etf,293110.4173756242
ACVU,etf,292718.58782970905
FTOH,etf,292701.30331601284
VABS,etf,291799.58026235417
HBIL,etf,291261.61056518555
SNOV,etf,291172.11373780126
NBFR,etf,291156.83731531544
SMOG,etf,290827.9937821026
CROB,etf,290418.2179823655
WCME,etf,290270.31841258856
CZA,etf,289165.92481840856
XBJA,etf,289077.5865236031
GSEE,etf,289040.8199535045
SPLS,etf,288754.45304471394
DWSH,etf,288706.34319538204
FDIQ,etf,288562.62147658
QQWZ,etf,288430.9802582264
PABD,etf,288255.26980602834
FTCE,etf,287969.00278776884
TMVE,etf,287810.68656820845
KMAR,etf,287445.04199685977
ISCB,etf,287444.1110609188
HERD,etf,287353.3442398781
MFUT,etf,286501.107435463
NUGY,etf,286491.7428069891
PZLV,etf,286290.024142399
RCLO,etf,285914.6826556772
NFLW,etf,285907.25085573416
BBIB,etf,285763.079377167
ETHO,etf,285223.71556031704
VEGA,etf,284878.05890862516
TCAN,etf,284432.43393132713
QEMM,etf,284415.91159850126
SSFI,etf,283101.07113801234
SLNZ,etf,283001.4485850334
TAXT,etf,282888.76243782043
TGLR,etf,282423.69946986943
FUSI,etf,282328.56823015213
KMID,etf,282204.6834028377
RISE,etf,281952.3690572349
HYIN,etf,281804.30364755145
IBGC,etf,281693.75596616947
FFND,etf,281187.94998180773
REIT,etf,280946.04498387873
GUSE,etf,280647.92243516905
DVOL,etf,279354.1833982693
ISTM,etf,279189.3209249659
DTEC,etf,278858.4383609891
CTIF,etf,278784.67851535295
BBLB,etf,278781.7226314101
SSXU,etf,278633.0768390626
FLJJ,etf,278035.703220129
RBLY,etf,277866.80958905816
OPTZ,etf,277532.9683427441
AMYY,etf,277068.2461292947
OCTU,etf,276587.4188895263
AINP,etf,276471.63887143135
MARM,etf,276281.7426622376
WDE,etf,276013.3526961009
DOJE,etf,275393.3498670223
NDIA,etf,275002.9787718899
BPRO,etf,274948.53457653616
ZJAN,etf,274522.8701819191
PBMY,etf,274404.3277580202
DSMC,etf,273996.8481257558
AVRY,etf,273252.0913516879
BALQ,etf,273086.04376655817
TOPC,etf,272845.9733627674
DIM,etf,272720.92586290836
PRXV,etf,272476.02041348006
JANU,etf,271965.7963873989
JFLI,etf,271558.459876955
RSEE,etf,271480.9912627464
FLEU,etf,270851.4135770576
EGGQ,etf,270755.7290504515
CLSM,etf,270342.1562217176
AMOM,etf,270255.72387671657
OVB,etf,269548.77415825427
TSUI,etf,269175.0779559091
PCI,etf,268978.608671558
AOCT,etf,268461.61679162906
EASY,etf,267820.24293750525
CSRA,etf,267349.37275648117
LVDS,etf,266894.51972842216
TLG,etf,266826.4752674103
TEKX,etf,266612.06596660614
STXK,etf,266552.05351452495
ION,etf,266475.27146166423
JULB,etf,266389.54888543417
XUSP,etf,266100.27890369506
RAUS,etf,266039.5315335887
IBIJ,etf,265952.3476026077
GMNY,etf,265527.4381276369
TQQY,etf,265205.1442902535
WBIY,etf,265199.50720670243
SEMG,etf,264612.0897717774
FINT,etf,264518.5437655449
TSLP,etf,264226.8409960547
BBSB,etf,263627.25387738843
TXXI,etf,263194.60039517307
FDIF,etf,263170.61632424593
TSPX,etf,262878.7251427229
OVT,etf,262261.3265246749
OVM,etf,262162.0094650984
QMNV,etf,261558.6506869793
XUDV,etf,261542.72250786124
PSCU,etf,261330.65378963947
SMRF,etf,260481.65107207
QUSA,etf,259756.90634565055
TFFI,etf,259681.17287904024
EVYM,etf,259240.1114011109
XIDV,etf,258945.16259218557
NDOW,etf,258558.6964725524
DIPS,etf,257941.9992569916
GAEM,etf,257872.01708079875
SPBC,etf,257013.29329311848
WTIP,etf,256780.0567940409
ZDIS,etf,256706.64607048035
INOV,etf,256583.90503816828
HFMF,etf,256498.29587826988
AADR,etf,255920.04413604736
CPNJ,etf,255451.4149418025
PBMR,etf,255156.55966630092
NETL,etf,254786.31890685798
CBTJ,etf,254529.06166023432
NGIF,etf,254023.17582573523
CNBS,etf,253668.45285829902
MAXI,etf,253460.1822722827
BUFH,etf,253232.84991262865
CLOO,etf,253199.65390584554
MSFY,etf,253102.79608447052
MFMO,etf,251781.64952906527
PRNT,etf,251243.40346455574
PSFJ,etf,250830.46579535434
EDGQ,etf,250711.698418876
FGSM,etf,250636.71538005504
SPIN,etf,249979.26883206627
SHRD,etf,249220.31164850507
MAYM,etf,249209.19365109585
JOUL,etf,247550.3485925765
TDSC,etf,247416.95845189944
JPY,etf,247071.95443128244
NUDG,etf,246736.28309340705
CTEC,etf,246566.38696312718
HEAL,etf,245984.7716222068
CNAV,etf,245934.61915233525
ADIV,etf,245745.5836229546
ECML,etf,245359.1881519288
RMME,etf,244992.6723074913
QBIG,etf,244003.39262567565
MCVT,etf,243141.448530129
OCIO,etf,243024.21661341467
MYCJ,etf,242255.48400878906
RNRG,etf,241942.50265290018
YLDW,etf,241798.4407721231
MINN,etf,241761.0365359432
SOEZ,etf,241568.57412843406
HYUP,etf,241016.58508123353
XLII,etf,240923.71299214326
BKSE,etf,240829.43379853122
VBCH,etf,240803.01781394266
AAUA,etf,240413.00823330058
PBAU,etf,240284.1556897422
HFND,etf,239761.14005549252
DALI,etf,239515.4151706245
PBOC,etf,239424.62342308104
IBMU,etf,239266.60951750618
TUG,etf,239191.57789765586
IFGL,etf,239081.31157985952
MATE,etf,239055.3630092828
MARW,etf,238716.44390070715
KWT,etf,238691.27578906866
AUGM,etf,238649.20437586584
CPRJ,etf,238376.71036136243
BAGX,etf,238368.6762642696
ITDH,etf,238337.57123358676
THY,etf,238286.5660559484
LDRX,etf,237875.24641214416
SIOO,etf,237665.25568645683
LEGR,etf,237518.5173680505
CMAG,etf,236666.78290144601
QTJL,etf,236345.13915970922
GRW,etf,236174.17158186436
AMGR,etf,235912.46290618897
PAMC,etf,234956.84509837627
TPZ,etf,234762.99763672112
FIAX,etf,234761.13646606327
PSCM,etf,233963.23316707168
MHY,etf,233958.22895616293
ASLV,etf,233684.09563530324
PSR,etf,233650.01771533582
BTCC,etf,232702.05176138878
HECO,etf,232594.02385950089
FPWR,etf,232442.49771901965
XBJL,etf,232414.5694995259
TLTX,etf,231294.40830289855
NPFE,etf,231227.59200018595
LDRI,etf,230742.86203184794
RSMV,etf,229984.39496697485
NULC,etf,229873.61605480107
IBTR,etf,229283.0634932518
FMTL,etf,229206.8284432719
QTOC,etf,228896.8524379878
SAUG,etf,228636.9917741672
REGS,etf,228496.7537091255
UIVM,etf,228319.86540163026
FBUF,etf,228296.15336579084
FLCE,etf,227673.48376590014
SLWS,etf,227636.06957262894
LSAF,etf,227620.79593652533
TMAR,etf,227395.51520739414
GYLD,etf,226963.20989707112
ESSC,etf,226941.61275923252
BBCB,etf,225817.35966349757
MYLD,etf,225776.23567223363
DVAL,etf,225763.1084035829
DDTN,etf,225750.49512085435
UTRE,etf,224964.000898376
ARP,etf,224783.30920155844
BCSM,etf,224772.57527142903
CDIG,etf,224528.27934355248
KMCA,etf,224246.2127707148
XRMI,etf,223714.82890482465
MINY,etf,223536.55373015883
TESL,etf,223322.10978094736
JULP,etf,222765.87738303252
SFYF,etf,222697.38932859898
ATTR,etf,222490.71942659127
COSW,etf,222020.05090105534
GIND,etf,221492.6496865472
FMNY,etf,221004.01627406038
MEDI,etf,220957.30871425304
CPRY,etf,220811.82840377092
GDIV,etf,220584.2475655675
DYNB,etf,220397.44038319023
CLUB,etf,220363.30280556736
RVER,etf,219857.64823940396
RJMI,etf,219279.1107148163
NTSE,etf,218420.34384740784
XTOC,etf,218142.68625770984
XISE,etf,217926.71743486094
PRXG,etf,217872.82525203025
QCJA,etf,217839.3012623489
PBSE,etf,217831.46403379217
FTG,etf,217170.751841863
EMPB,etf,217152.2413406372
GAA,etf,217082.06065333166
KFEB,etf,216712.70394885633
RTOO,etf,216432.159708786
COWS,etf,216407.3910534382
BCIL,etf,216368.3044822216
WEPN,etf,216339.56332515745
ASMH,etf,216336.7225883543
TMFM,etf,216304.12674792978
YFYA,etf,216106.65221461214
DVLU,etf,215664.15028008888
TPUT,etf,215629.5378373033
NELS,etf,215565.3950839819
DUKH,etf,215417.14894503355
MID,etf,215327.5781061335
RIGS,etf,215212.10612423718
PBDE,etf,215038.30904627955
SIXS,etf,214906.98347934458
LQDI,etf,214434.66572712743
PBAP,etf,214139.87868613604
SCDV,etf,213460.81755697264
NBET,etf,213330.297296805
EZMO,etf,212696.44109159708
DDTD,etf,211963.34069776905
AUGU,etf,211534.69260776136
DRKY,etf,210423.0734422803
TMFS,etf,210317.6572254388
GEQ,etf,210312.23227183023
EMFI,etf,208918.78582444397
ALTY,etf,208836.18964244044
KNGZ,etf,208586.5726060202
AIEQ,etf,208558.6556264005
STXD,etf,208403.43683813524
EMC,etf,207557.29925483465
ROPE,etf,207444.05693142914
NUDV,etf,207308.47967088223
DECP,etf,206703.8011942723
OILT,etf,206244.21522188187
UUPP,etf,205992.90721070278
GABF,etf,205868.1223780314
RFDA,etf,205745.50551481024
LRNZ,etf,205678.1040138422
XBTY,etf,205668.95053306845
XRPM,etf,205084.6387597387
MBSD,etf,204966.20796889666
SMYY,etf,204849.03289380923
BREE,etf,204426.2449180815
PLGI,etf,204381.79839362204
BGEG,etf,203773.3282804489
VBCG,etf,203461.29945557457
MEMA,etf,203147.23703116179
PVI,etf,202371.79074575735
ZINC,etf,202267.93867839465
IOYY,etf,201816.423379144
PWS,etf,201753.38942759906
VPX,etf,201620.91200304814
NUKX,etf,201018.11057925224
EMCR,etf,199706.65016812086
SLVX,etf,199606.86820670962
QSIG,etf,199597.0584373474
ULVM,etf,199509.56279540062
AFGR,etf,199214.11867290735
YOKE,etf,199212.25975352526
SGRW,etf,198573.25847893953
JHAI,etf,197802.293896579
TBJL,etf,197788.073386732
TIER,etf,197137.84640467443
USG,etf,196965.04225318375
TEK,etf,196880.68038925645
HFEQ,etf,196740.74950255165
PRVS,etf,196232.62736523058
PSET,etf,196031.503469944
FSCS,etf,195843.0692362231
MBND,etf,195837.26462880216
AIQU,etf,195694.68129458572
EWUS,etf,195479.56352365017
GARY,etf,195083.1056668777
TAXM,etf,194735.09197625448
JADE,etf,194149.61601854666
HYDW,etf,193260.74685916305
GASZ,etf,192800.5275846964
EZPZ,etf,192378.81555470824
SECR,etf,192317.26853154795
QTPI,etf,192264.73940763547
TIH,etf,192169.03361320496
OEI,etf,191986.1107713594
TYLD,etf,191923.49414056586
PVEX,etf,191859.19752694655
BITS,etf,190413.57188187246
ALDB,etf,189792.97480233107
BLDX,etf,189025.52336932337
OBTC,etf,188995.40729892347
JELH,etf,188751.40066045395
XLSI,etf,188745.98432375296
VBCI,etf,188695.88469826637
EPRF,etf,188257.1341896057
OAKI,etf,187759.44229122996
UPGD,etf,187646.89965098773
DCMT,etf,187628.6057157886
EMSF,etf,187367.14498741683
LOTI,etf,187348.3224004507
BAMB,etf,187284.50985863805
SAGP,etf,187091.93855023384
SDEM,etf,187001.37738625577
OAIW,etf,186999.69974365234
TOCT,etf,186904.15337430968
BULD,etf,186793.22135805144
COPA,etf,186479.24791306257
FBDC,etf,186105.16535452008
RKNG,etf,185611.70972436666
DDTS,etf,185206.15452936455
JUNM,etf,184973.5909839009
PAWZ,etf,184242.40316317062
RCTR,etf,183740.19250896366
LDRH,etf,183532.90179739072
PSCF,etf,182558.44930708408
ONEH,etf,182345.353216053
VOOY,etf,182123.3148241043
CBXJ,etf,181412.514103055
PSL,etf,181296.07872334562
KSEP,etf,180768.62634185673
MDLV,etf,180349.3942190658
FTBD,etf,180307.8767413497
JULZ,etf,180191.6964235232
FVC,etf,179898.5075265169
MAYP,etf,179549.80450912594
SIXL,etf,179080.54985752702
MTRA,etf,178946.06221703227
PMIO,etf,178533.97308385096
DDDD,etf,178090.49716192778
SPIT,etf,177665.12573272226
SHDG,etf,176977.66820162535
HRTS,etf,176918.15455015315
MYCI,etf,176698.88134598732
QTAP,etf,176621.87418416142
BAMY,etf,176284.22348575445
CPNQ,etf,175925.74752690812
PEMX,etf,175559.2972781159
MYCG,etf,175360.73148062063
BNAV,etf,175304.19055058406
ASIA,etf,175154.01066506555
MFIG,etf,174761.727328988
THEQ,etf,174752.19632608577
PQJA,etf,174003.73826175928
ESLG,etf,173904.18988066912
TDEC,etf,173759.445242623
REK,etf,172577.10369873047
IQHI,etf,172350.49656551567
MMSC,etf,172210.65978885622
DFVE,etf,171487.85113750133
MEM,etf,171323.95362111763
PZIV,etf,171245.10603927684
DLAG,etf,171239.5775041802
BSTP,etf,170980.53288269043
SSPY,etf,170780.71128567244
EUDG,etf,170777.77921691537
KROP,etf,170650.3433406353
FLGR,etf,170425.2870190051
IBHL,etf,170292.09244841937
FEBM,etf,170288.9812729266
DDTA,etf,169982.29160628494
TSYW,etf,169502.29342790353
LCR,etf,168529.9108808355
LCOW,etf,168198.78144517055
AVTM,etf,167894.28146196707
FLQS,etf,167808.62785164884
AJAN,etf,167782.6735214144
SMOM,etf,167111.04804325104
GENM,etf,167087.06533876806
DDTO,etf,166930.55897544324
BDVG,etf,166831.88626803458
SQLV,etf,166596.2482636869
UBEW,etf,166547.2781232494
BAMA,etf,166194.0507630341
BDGS,etf,165540.24485790823
TIPA,etf,165219.53883767128
GGME,etf,165176.31939852238
TKNZ,etf,164891.0195101632
EGUS,etf,164755.39094259572
IIGD,etf,164486.56633244004
AGIQ,etf,164200.82022656582
ESLV,etf,163955.0199755883
FEBZ,etf,163928.60109270082
NFEB,etf,163854.40069583035
MYY,etf,163744.120346853
XLFI,etf,163736.14293987068
AGMI,etf,163584.1674913168
MEMX,etf,163163.25202971467
DIVD,etf,163136.16755504755
NOVP,etf,162897.89762032678
CAAA,etf,162271.4023506253
NVBU,etf,162140.10165545344
LTTI,etf,161794.97761043283
SIXP,etf,161642.74962672152
NDAA,etf,161546.49295210838
MBOX,etf,161377.624876806
BCCC,etf,161278.88756643236
BAMO,etf,160837.07570935035
DYFI,etf,160353.87369016898
LTCC,etf,159948.0354361719
NACP,etf,159257.04799513114
ERTH,etf,158100.56125138156
ESG,etf,157567.35534762597
GDT,etf,157410.7659591261
PSMJ,etf,157051.62640166283
CBON,etf,156872.38418337703
ROSC,etf,156794.67236316297
TOGA,etf,156684.17394655803
TWOX,etf,156656.24049053635
MRCP,etf,155877.27048258818
LFSC,etf,155736.0576105931
TMED,etf,155417.6100820303
QARP,etf,155161.97690576361
WDGF,etf,154900.38881226786
IVSS,etf,154888.31585794687
RIFR,etf,154619.99794125557
NOVZ,etf,154547.58194620296
JANI,etf,154534.7756994085
DLCU,etf,154430.8506011963
FEIG,etf,154258.46451787432
BUYB,etf,154040.252519468
YSAU,etf,153992.17746098837
WMSB,etf,153880.52710443735
CBTY,etf,153299.40866804493
ESGG,etf,153144.37566890274
BAGY,etf,153050.46328197155
EFAD,etf,153010.68208570257
AAAA,etf,152621.67057842016
GEMD,etf,152258.3354682331
CPTL,etf,151800.49805304408
FEUS,etf,151295.6572612524
OEFA,etf,151192.7349653244
APRP,etf,150732.30497138444
DEMZ,etf,150384.71645015155
AUGP,etf,150275.04189365593
ITDI,etf,150261.25847424648
GVLE,etf,150055.45602771846
NCPB,etf,149950.0730084264
IBFR,etf,149755.44657369299
FDRV,etf,149742.52923634255
NVBW,etf,149706.1337018013
JULI,etf,149615.98637211576
MARZ,etf,149595.56529247668
IBMV,etf,149586.27614613943
FTAG,etf,149380.08633827977
FRUT,etf,149237.04027366638
JUDB,etf,148902.39898309254
SPXN,etf,148697.44852831936
TAOZ,etf,148153.5545237889
CPSJ,etf,148093.5405540762
BITY,etf,148075.4743199903
SIXF,etf,147810.0144714415
HIAI,etf,147404.6895421346
DRAY,etf,147162.32313984123
BTF,etf,146864.96800367962
CPSU,etf,146765.5477862395
JHMU,etf,146234.85766906146
FFLS,etf,146210.52401845768
PQAP,etf,146136.79603516587
WCAP,etf,145729.230440408
GTND,etf,145535.62179451485
BITC,etf,144787.15136009039
AVOS,etf,144439.77712707518
CPSM,etf,144303.0640695853
CDPI,etf,144151.97134791192
NUSA,etf,143905.97267085823
ZTRE,etf,143370.02030071616
ISBG,etf,143282.41715571677
CPSA,etf,143186.89552471042
PEXL,etf,142872.631725814
RINF,etf,142717.77333340904
OCTB,etf,142653.0506222248
TRND,etf,142647.41858590295
QTJA,etf,142157.77444291115
HCOW,etf,142079.5750646665
GTR,etf,141866.62635770693
NUMI,etf,141675.9270003438
AUGT,etf,141482.95310021925
OCTP,etf,141021.6749850724
TSNF,etf,141012.7952096037
RIZE,etf,140305.6721449029
AMEI,etf,140187.59997558594
GVLU,etf,140034.31316908015
PQJL,etf,139673.78838956356
APRH,etf,139574.5549875008
ITDJ,etf,139527.2451951966
QBF,etf,139423.1482987404
ZHDG,etf,139419.78932389547
DWWN,etf,139319.82752162463
NJNK,etf,139291.34911210407
USNG,etf,139148.4318920993
HOYY,etf,139027.92314210048
UX,etf,139023.33837553512
FEBP,etf,138877.13521581888
EMMY,etf,138849.05176217217
BOUT,etf,138806.57318726182
FMET,etf,138621.80952036657
FDFF,etf,138551.7219787836
MIG,etf,138442.66104650867
PQOC,etf,138260.87783302847
QBQV,etf,138113.39619039607
PRIZ,etf,138041.7825010121
RECI,etf,137956.21994078788
SEPP,etf,137828.86366584897
BRKW,etf,137822.02859055996
GKAT,etf,137803.31294834614
TBFG,etf,137691.5200088856
RAAA,etf,137659.48899449408
PBFB,etf,137466.70715840659
FTHB,etf,137129.70861517865
MNBD,etf,137071.25985646804
NXTE,etf,136703.20441410152
HAKY,etf,136251.6893735528
XCOR,etf,136162.89407283577
AVGB,etf,135906.08794456304
TDSB,etf,135765.98111087084
APRJ,etf,135634.98337909786
MPLY,etf,135536.768508438
XLBI,etf,135528.13048565295
ODTE,etf,135451.66157702866
CEFZ,etf,135434.18050949334
TILC,etf,135294.69179490634
LDEM,etf,135270.690625906
QNXT,etf,135078.99412994977
MMK,etf,134760.30447529638
STEN,etf,134443.2949919294
WDIG,etf,134395.0572853548
QB,etf,134078.80824231726
XA,etf,134056.57493296123
FTDS,etf,133878.85636985302
DDX,etf,133495.25811047517
HTAX,etf,133452.42893381635
QPX,etf,133384.30419415236
CRDT,etf,133376.7073246564
DHSB,etf,132541.2139962958
XFEB,etf,132522.54375579007
CDEI,etf,132459.08450508118
ARLU,etf,131912.18921856547
WSGE,etf,131678.68202471733
CVY,etf,131662.63684028803
BZZ,etf,131299.28774955473
AHYB,etf,131266.89328745008
RSSE,etf,131232.20497524738
DDTJ,etf,130461.7933967058
FTKI,etf,130306.5838239789
HEQQ,etf,130231.22006356716
EVLU,etf,130209.74932036288
WTLS,etf,129926.30693858539
PCHI,etf,129682.24426689444
JAPN,etf,129437.52042306117
ZTEN,etf,129345.66061665693
EDGX,etf,128787.69603818655
PQDI,etf,128701.96693897247
IDEC,etf,128552.64801885915
PHOX,etf,128217.90304311116
CUST,etf,128123.10179072618
AAPY,etf,128054.46448899806
LKOR,etf,128054.11479388096
FSEG,etf,127992.06177245738
MYCK,etf,127625.29558206898
RTYY,etf,127368.81725412607
SMCP,etf,127246.76639755051
GXDW,etf,127223.71624857187
WUGI,etf,126883.13693680875
DFII,etf,126861.86781048775
QSOL,etf,126590.14290530182
PSTR,etf,126453.24354245681
HOMZ,etf,126400.61404812336
MAYZ,etf,125866.67705352546
GSPY,etf,125521.47057241987
KEAT,etf,125164.42210227251
LSAT,etf,125122.83953467081
XBOC,etf,125034.35835742211
PBJA,etf,124541.54831831585
BUFE,etf,124530.32757318937
NURE,etf,124373.50189119577
FCBD,etf,124205.0603805956
OWNB,etf,124084.95198458433
SSCP,etf,123883.05133949957
MAGC,etf,123827.94617243331
GALX,etf,123517.15099509103
STAX,etf,123352.09689736366
JMID,etf,123335.06551384926
GXIG,etf,122993.63673705464
DEPW,etf,122596.32488012314
APXM,etf,122548.3681319185
KBFR,etf,122227.94554978609
TYLG,etf,122001.9911293503
LQDM,etf,121822.69335021972
DGIN,etf,121788.8122393586
FDTS,etf,121589.51997531681
EVMT,etf,121480.99690368772
USE,etf,121219.05099948616
UXOC,etf,121138.34546022637
JANH,etf,120799.22326567007
CRY,etf,120351.85932701959
SAMM,etf,120319.45599134578
HBDC,etf,119737.5652268529
AIVI,etf,119557.16801282763
JUNZ,etf,118885.17617475524
ACVT,etf,118859.46088141203
KVLE,etf,118705.13760337533
XJAN,etf,118694.39738777811
JULM,etf,118386.36514767195
AGQI,etf,118243.89951874489
TMLP,etf,117834.10450667143
CBLS,etf,117676.1929074073
FXED,etf,117531.55726566911
QRMI,etf,117282.71945650263
EBIZ,etf,116438.7659213044
JLVP,etf,116432.00132052104
SXQG,etf,116374.57148204478
AUAU,etf,116288.80088627338
BRF,etf,116181.52690649033
TSSD,etf,116064.32897895575
PBNV,etf,115893.09210190292
TXS,etf,115549.37172237663
THYM,etf,115308.14968138933
FMQQ,etf,115301.82284757495
XIMR,etf,115165.11324421196
YOLO,etf,115149.98585080731
ABIG,etf,115063.4394766046
ASMF,etf,115047.34577675753
BEEX,etf,115017.53601429074
SURI,etf,114841.72710081589
NFLP,etf,114719.4361314404
TBLU,etf,114355.07275686337
EASG,etf,113729.42694683223
LCF,etf,113593.17802287257
INRO,etf,112516.32732450962
NMB,etf,111777.05976444806
SCSB,etf,111766.37250956264
DDTF,etf,111549.01744960815
FSEV,etf,111088.4059018867
USNZ,etf,111041.75189031557
AMEM,etf,111039.06138283866
DRUP,etf,110216.6713691534
JNEU,etf,110205.39752389479
DUSG,etf,110056.02763532156
KCAI,etf,109842.59201936943
KEO,etf,109800.75757009332
CBOJ,etf,109547.35402816534
FEMG,etf,109399.8104788243
QBKV,etf,109398.16012655241
AVIE,etf,109383.70147178709
CHDG,etf,109107.95183596404
PCLO,etf,108644.8377127093
BUFX,etf,108523.21051752567
ASCI,etf,108159.18003618717
BESO,etf,107881.2817440238
FMKT,etf,107747.92172081769
DANA,etf,107504.06910065348
ACSV,etf,107409.7042107693
FTBI,etf,107112.25847921445
PIFI,etf,107092.40046869322
FFLV,etf,107036.02920110835
AMMO,etf,106989.12501653035
PBL,etf,106297.11314959859
EDGE,etf,106284.0173449849
TMFX,etf,106230.62673577596
EYES,etf,106099.88794161024
GAMR,etf,106024.78469097614
XAIW,etf,105916.66542053223
MFLX,etf,105891.90406391233
QBQF,etf,105858.19145477153
DECM,etf,105627.65572126521
CCSO,etf,105192.81768047904
ABUF,etf,104888.67446582117
IDMY,etf,104788.60810413814
UXJA,etf,104694.309327473
DWAW,etf,104649.92626607418
IBMW,etf,104400.34128497198
TLCI,etf,104297.8839644203
GLDN,etf,104075.84320168197
HAIL,etf,103804.0054243207
TSES,etf,103743.87539050376
CCEF,etf,103711.23358239233
SPCK,etf,103652.95164585114
DDV,etf,103514.2718131191
ACOM,etf,103341.71303803066
QQMY,etf,103023.98959543514
EMIF,etf,102519.27243480532
LDDR,etf,102345.85105073915
MAAY,etf,102012.50840150108
AMHI,etf,101948.63280891419
DDXX,etf,101745.28924400861
FEMV,etf,101432.52926094587
BTR,etf,101342.14594147557
THMZ,etf,101038.31417506933
CPRO,etf,100965.04950319334
BABW,etf,100953.63932794379
